route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-10-01,202010,SUN.,0.9049,
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.7699,
88,088,88 - PENN,East Liberty,Bus,2020-10-01,202010,SAT.,0.6157,
88,088,88 - PENN,East Liberty,Bus,2020-10-01,202010,SUN.,0.5448,
88,088,88 - PENN,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.6334,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-10-01,202010,SAT.,0.8742,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-10-01,202010,SUN.,0.8199,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.7285,
91,091,91 - BUTLER STREET,Ross,Bus,2020-10-01,202010,SAT.,0.6097,
91,091,91 - BUTLER STREET,Ross,Bus,2020-10-01,202010,SUN.,0.5853,
91,091,91 - BUTLER STREET,Ross,Bus,2020-10-01,202010,WEEKDAY,0.6672,
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-10-01,202010,WEEKDAY,0.7433,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-10-01,202010,SAT.,0.9347,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-10-01,202010,SUN.,0.9077,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-10-01,202010,WEEKDAY,0.8801,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-10-01,202010,SAT.,0.8511,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-10-01,202010,SUN.,0.8726,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-10-01,202010,WEEKDAY,0.8328,
G3,G3,G3 - MOON FLYER,Collier,Bus,2020-10-01,202010,WEEKDAY,0.8128,
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-10-01,202010,WEEKDAY,0.5219,
O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-10-01,202010,WEEKDAY,0.6828,
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-10-01,202010,WEEKDAY,0.6176,
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-10-01,202010,WEEKDAY,0.7461,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-10-01,202010,SAT.,0.882,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-10-01,202010,SUN.,0.8165,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.8755,
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.6673,
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.7181,
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-10-01,202010,WEEKDAY,0.6619,
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.6466,
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.7503,
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.8625,
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2020-10-01,202010,WEEKDAY,0.8907,
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.7045,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-10-01,202010,SAT.,0.7006,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-10-01,202010,SUN.,0.6963,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.7012,
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.6156,
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2020-10-01,202010,WEEKDAY,0.7916,
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.7354,
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2020-10-01,202010,WEEKDAY,0.7459,
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2020-10-01,202010,WEEKDAY,0.6595,
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-10-01,202010,SAT.,0.9507,
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-10-01,202010,SUN.,0.9089,
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-10-01,202010,WEEKDAY,0.8553,
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-10-01,202010,SAT.,0.9317,
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-10-01,202010,SUN.,0.9696,
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-10-01,202010,WEEKDAY,0.8851,
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2020-10-01,202010,WEEKDAY,0.6455,
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2020-10-01,202010,WEEKDAY,0.7447,
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-10-01,202010,SAT.,0.7402,
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-10-01,202010,SUN.,0.7725,
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-10-01,202010,WEEKDAY,0.6695,
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-10-01,202010,SAT.,0.637,
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-10-01,202010,WEEKDAY,0.6987,
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-10-01,202010,SAT.,0.5415,
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-10-01,202010,SUN.,0.554,
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-10-01,202010,WEEKDAY,0.5626,
1,001,1 - FREEPORT ROAD,Ross,Bus,2020-11-01,202011,SAT.,0.5979,
1,001,1 - FREEPORT ROAD,Ross,Bus,2020-11-01,202011,SUN.,0.6343,
1,001,1 - FREEPORT ROAD,Ross,Bus,2020-11-01,202011,WEEKDAY,0.6791,
11,011,11 - FINEVIEW,Ross,Bus,2020-11-01,202011,SAT.,0.7368,
11,011,11 - FINEVIEW,Ross,Bus,2020-11-01,202011,SUN.,0.7158,
11,011,11 - FINEVIEW,Ross,Bus,2020-11-01,202011,WEEKDAY,0.8162,
12,012,12 - MCKNIGHT,Ross,Bus,2020-11-01,202011,SAT.,0.6789,
12,012,12 - MCKNIGHT,Ross,Bus,2020-11-01,202011,SUN.,0.6809,
12,012,12 - MCKNIGHT,Ross,Bus,2020-11-01,202011,WEEKDAY,0.7086,
13,013,13 - BELLEVUE,Ross,Bus,2020-11-01,202011,SAT.,0.642,
13,013,13 - BELLEVUE,Ross,Bus,2020-11-01,202011,SUN.,0.7028,
13,013,13 - BELLEVUE,Ross,Bus,2020-11-01,202011,WEEKDAY,0.7128,
14,014,14 - OHIO VALLEY,Ross,Bus,2020-11-01,202011,SAT.,0.7324,
14,014,14 - OHIO VALLEY,Ross,Bus,2020-11-01,202011,SUN.,0.7725,
14,014,14 - OHIO VALLEY,Ross,Bus,2020-11-01,202011,WEEKDAY,0.7467,
15,015,15 - CHARLES,Ross,Bus,2020-11-01,202011,SAT.,0.7032,
15,015,15 - CHARLES,Ross,Bus,2020-11-01,202011,SUN.,0.6907,
15,015,15 - CHARLES,Ross,Bus,2020-11-01,202011,WEEKDAY,0.7397,
16,016,16 - BRIGHTON,Ross,Bus,2020-11-01,202011,SAT.,0.677,
16,016,16 - BRIGHTON,Ross,Bus,2020-11-01,202011,SUN.,0.7556,
16,016,16 - BRIGHTON,Ross,Bus,2020-11-01,202011,WEEKDAY,0.7424,
17,017,17 - SHADELAND,Ross,Bus,2020-11-01,202011,SAT.,0.6816,
17,017,17 - SHADELAND,Ross,Bus,2020-11-01,202011,SUN.,0.7317,
17,017,17 - SHADELAND,Ross,Bus,2020-11-01,202011,WEEKDAY,0.6713,
18,018,18 - MANCHESTER,Ross,Bus,2020-11-01,202011,WEEKDAY,0.9702,
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2020-11-01,202011,WEEKDAY,0.6065,
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-11-01,202011,SAT.,0.6508,
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-11-01,202011,SUN.,0.5533,
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-11-01,202011,WEEKDAY,0.6207,
20,020,20 - KENNEDY,Collier,Bus,2020-11-01,202011,SAT.,0.622,
20,020,20 - KENNEDY,Collier,Bus,2020-11-01,202011,SUN.,0.5436,
20,020,20 - KENNEDY,Collier,Bus,2020-11-01,202011,WEEKDAY,0.6947,
21,021,21 - CORAOPOLIS,Collier,Bus,2020-11-01,202011,SAT.,0.6972,
21,021,21 - CORAOPOLIS,Collier,Bus,2020-11-01,202011,SUN.,0.7393,
21,021,21 - CORAOPOLIS,Collier,Bus,2020-11-01,202011,WEEKDAY,0.715,
22,022,22 - MCCOY,Collier,Bus,2020-11-01,202011,SAT.,0.8011,
22,022,22 - MCCOY,Collier,Bus,2020-11-01,202011,SUN.,0.6875,
22,022,22 - MCCOY,Collier,Bus,2020-11-01,202011,WEEKDAY,0.7605,
24,024,24 - WEST PARK,Collier,Bus,2020-11-01,202011,SAT.,0.7169,
24,024,24 - WEST PARK,Collier,Bus,2020-11-01,202011,SUN.,0.6752,
24,024,24 - WEST PARK,Collier,Bus,2020-11-01,202011,WEEKDAY,0.715,
26,026,26 - CHARTIERS,Collier,Bus,2020-11-01,202011,SAT.,0.8805,
26,026,26 - CHARTIERS,Collier,Bus,2020-11-01,202011,SUN.,0.8306,
26,026,26 - CHARTIERS,Collier,Bus,2020-11-01,202011,WEEKDAY,0.8466,
27,027,27 - FAIRYWOOD,Collier,Bus,2020-11-01,202011,SAT.,0.8447,
27,027,27 - FAIRYWOOD,Collier,Bus,2020-11-01,202011,SUN.,0.7998,
27,027,27 - FAIRYWOOD,Collier,Bus,2020-11-01,202011,WEEKDAY,0.8183,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-11-01,202011,SAT.,0.5818,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-11-01,202011,SUN.,0.6588,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6666,
29,029,29 - ROBINSON,Collier,Bus,2020-11-01,202011,SAT.,0.5828,
29,029,29 - ROBINSON,Collier,Bus,2020-11-01,202011,SUN.,0.6943,
29,029,29 - ROBINSON,Collier,Bus,2020-11-01,202011,WEEKDAY,0.6675,
31,031,31 - BRIDGEVILLE,Collier,Bus,2020-11-01,202011,SAT.,0.586,
31,031,31 - BRIDGEVILLE,Collier,Bus,2020-11-01,202011,SUN.,0.7037,
31,031,31 - BRIDGEVILLE,Collier,Bus,2020-11-01,202011,WEEKDAY,0.5749,
36,036,36 - BANKSVILLE,Collier,Bus,2020-11-01,202011,SAT.,0.6154,
36,036,36 - BANKSVILLE,Collier,Bus,2020-11-01,202011,SUN.,0.5495,
36,036,36 - BANKSVILLE,Collier,Bus,2020-11-01,202011,WEEKDAY,0.7419,
38,038,38 - GREEN TREE,Collier,Bus,2020-11-01,202011,SAT.,0.8,
38,038,38 - GREEN TREE,Collier,Bus,2020-11-01,202011,SUN.,0.7217,
38,038,38 - GREEN TREE,Collier,Bus,2020-11-01,202011,WEEKDAY,0.7574,
39,039,39 - BROOKLINE,Collier,Bus,2020-11-01,202011,SAT.,0.8036,
39,039,39 - BROOKLINE,Collier,Bus,2020-11-01,202011,SUN.,0.8011,
39,039,39 - BROOKLINE,Collier,Bus,2020-11-01,202011,WEEKDAY,0.7789,
4,004,4 - TROY HILL,Ross,Bus,2020-11-01,202011,SAT.,0.6933,
4,004,4 - TROY HILL,Ross,Bus,2020-11-01,202011,WEEKDAY,0.728,
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2020-11-01,202011,SAT.,0.7364,
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2020-11-01,202011,SUN.,0.7952,
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2020-11-01,202011,WEEKDAY,0.7515,
41,041,41 - BOWER HILL,Collier,Bus,2020-11-01,202011,SAT.,0.7421,
41,041,41 - BOWER HILL,Collier,Bus,2020-11-01,202011,SUN.,0.7328,
41,041,41 - BOWER HILL,Collier,Bus,2020-11-01,202011,WEEKDAY,0.7524,
43,043,43 - BAILEY,Collier,Bus,2020-11-01,202011,SAT.,0.6808,
43,043,43 - BAILEY,Collier,Bus,2020-11-01,202011,SUN.,0.6935,
43,043,43 - BAILEY,Collier,Bus,2020-11-01,202011,WEEKDAY,0.8083,
44,044,44 - VIA KNOXVILLE,Collier,Bus,2020-11-01,202011,SAT.,0.7488,
44,044,44 - VIA KNOXVILLE,Collier,Bus,2020-11-01,202011,SUN.,0.7534,
44,044,44 - VIA KNOXVILLE,Collier,Bus,2020-11-01,202011,WEEKDAY,0.7764,
48,048,48 - ARLINGTON,Collier,Bus,2020-11-01,202011,SAT.,0.6963,
48,048,48 - ARLINGTON,Collier,Bus,2020-11-01,202011,SUN.,0.7662,
48,048,48 - ARLINGTON,Collier,Bus,2020-11-01,202011,WEEKDAY,0.7688,
51,051,51 - CARRICK,West Mifflin,Bus,2020-11-01,202011,SAT.,0.6888,
51,051,51 - CARRICK,West Mifflin,Bus,2020-11-01,202011,SUN.,0.7696,
51,051,51 - CARRICK,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7524,
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.8304,
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.6819,
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-11-01,202011,SAT.,0.7982,
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-11-01,202011,SUN.,0.8108,
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.75,
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-11-01,202011,SAT.,0.6097,
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-11-01,202011,SUN.,0.6689,
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-11-01,202011,WEEKDAY,0.6478,
55,055,55 - GLASSPORT,West Mifflin,Bus,2020-11-01,202011,SAT.,0.7278,
55,055,55 - GLASSPORT,West Mifflin,Bus,2020-11-01,202011,SUN.,0.7437,
55,055,55 - GLASSPORT,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.756,
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-11-01,202011,SAT.,0.7737,
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-11-01,202011,SUN.,0.7646,
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7125,
57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-11-01,202011,SAT.,0.6719,
57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-11-01,202011,SUN.,0.769,
57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7424,
58,058,58 - GREENFIELD,East Liberty,Bus,2020-11-01,202011,SAT.,0.764,
58,058,58 - GREENFIELD,East Liberty,Bus,2020-11-01,202011,SUN.,0.7488,
58,058,58 - GREENFIELD,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6966,
59,059,59 - MON VALLEY,West Mifflin,Bus,2020-11-01,202011,SAT.,0.7158,
59,059,59 - MON VALLEY,West Mifflin,Bus,2020-11-01,202011,SUN.,0.7036,
59,059,59 - MON VALLEY,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.74,
6,006,6 - SPRING HILL,Ross,Bus,2020-11-01,202011,SAT.,0.7535,
6,006,6 - SPRING HILL,Ross,Bus,2020-11-01,202011,SUN.,0.7266,
6,006,6 - SPRING HILL,Ross,Bus,2020-11-01,202011,WEEKDAY,0.7831,
60,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-11-01,202011,SAT.,0.7701,
60,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-11-01,202011,SUN.,0.8103,
60,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.8455,
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-11-01,202011,SAT.,0.7381,
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-11-01,202011,SUN.,0.749,
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7541,
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-11-01,202011,SAT.,0.7564,
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-11-01,202011,SUN.,0.7479,
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7332,
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-11-01,202011,SAT.,0.7059,
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-11-01,202011,SUN.,0.7562,
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7142,
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-11-01,202011,SAT.,0.7217,
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-11-01,202011,SUN.,0.8042,
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7421,
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-11-01,202011,SAT.,0.756,
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-11-01,202011,SUN.,0.7778,
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7731,
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.841,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-11-01,202011,SAT.,0.5481,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-11-01,202011,SUN.,0.6634,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6369,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-11-01,202011,SAT.,0.7252,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-11-01,202011,SUN.,0.6634,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6961,
7,007,7 - SPRING GARDEN,Ross,Bus,2020-11-01,202011,WEEKDAY,0.7612,
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.7306,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-11-01,202011,SAT.,0.7444,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-11-01,202011,SUN.,0.7911,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.7386,
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-11-01,202011,SAT.,0.7786,
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-11-01,202011,SUN.,0.7794,
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.743,
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-11-01,202011,SAT.,0.7071,
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-11-01,202011,SUN.,0.707,
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6961,
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-11-01,202011,SAT.,0.7507,
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-11-01,202011,SUN.,0.753,
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.731,
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-11-01,202011,SAT.,0.7888,
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-11-01,202011,SUN.,0.8026,
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6193,
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-11-01,202011,SAT.,0.7369,
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-11-01,202011,SUN.,0.6979,
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.7532,
77,077,77 - PENN HILLS,East Liberty,Bus,2020-11-01,202011,SAT.,0.6784,
77,077,77 - PENN HILLS,East Liberty,Bus,2020-11-01,202011,SUN.,0.5971,
77,077,77 - PENN HILLS,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.5447,
79,079,79 - EAST HILLS,East Liberty,Bus,2020-11-01,202011,SAT.,0.6958,
79,079,79 - EAST HILLS,East Liberty,Bus,2020-11-01,202011,SUN.,0.6558,
79,079,79 - EAST HILLS,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.7846,
8,008,8 - PERRYSVILLE,Ross,Bus,2020-11-01,202011,SAT.,0.7307,
8,008,8 - PERRYSVILLE,Ross,Bus,2020-11-01,202011,SUN.,0.8143,
8,008,8 - PERRYSVILLE,Ross,Bus,2020-11-01,202011,WEEKDAY,0.7782,
81,081,81 - OAK HILL,West Mifflin,Bus,2020-11-01,202011,SAT.,0.74,
81,081,81 - OAK HILL,West Mifflin,Bus,2020-11-01,202011,SUN.,0.8153,
81,081,81 - OAK HILL,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7628,
82,082,82 - LINCOLN,East Liberty,Bus,2020-11-01,202011,SAT.,0.6996,
82,082,82 - LINCOLN,East Liberty,Bus,2020-11-01,202011,SUN.,0.6569,
82,082,82 - LINCOLN,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6819,
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-11-01,202011,SAT.,0.6282,
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-11-01,202011,SUN.,0.7316,
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7654,
86,086,86 - LIBERTY,East Liberty,Bus,2020-11-01,202011,SAT.,0.6377,
86,086,86 - LIBERTY,East Liberty,Bus,2020-11-01,202011,SUN.,0.6725,
86,086,86 - LIBERTY,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6282,
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-11-01,202011,SAT.,0.8293,
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-11-01,202011,SUN.,0.7404,
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.7614,
88,088,88 - PENN,East Liberty,Bus,2020-11-01,202011,SAT.,0.711,
88,088,88 - PENN,East Liberty,Bus,2020-11-01,202011,SUN.,0.5361,
88,088,88 - PENN,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6304,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-11-01,202011,SAT.,0.796,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-11-01,202011,SUN.,0.8699,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.7793,
91,091,91 - BUTLER STREET,Ross,Bus,2020-11-01,202011,SAT.,0.6663,
91,091,91 - BUTLER STREET,Ross,Bus,2020-11-01,202011,SUN.,0.689,
91,091,91 - BUTLER STREET,Ross,Bus,2020-11-01,202011,WEEKDAY,0.6643,
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-11-01,202011,SAT.,0.7224,
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-11-01,202011,SUN.,0.7145,
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.7503,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-11-01,202011,SAT.,0.9005,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-11-01,202011,SUN.,0.9556,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-11-01,202011,WEEKDAY,0.905,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-11-01,202011,SAT.,0.9061,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-11-01,202011,SUN.,0.8777,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-11-01,202011,WEEKDAY,0.8312,
G3,G3,G3 - MOON FLYER,Collier,Bus,2020-11-01,202011,WEEKDAY,0.8074,
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-11-01,202011,WEEKDAY,0.5381,
O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-11-01,202011,WEEKDAY,0.6651,
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-11-01,202011,WEEKDAY,0.6226,
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-11-01,202011,WEEKDAY,0.7482,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-11-01,202011,SAT.,0.8485,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-11-01,202011,SUN.,0.8725,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.8864,
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6795,
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.7184,
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-11-01,202011,WEEKDAY,0.6579,
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.6697,
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.7466,
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.8796,
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2020-11-01,202011,WEEKDAY,0.9021,
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-11-01,202011,WEEKDAY,0.7355,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-11-01,202011,SAT.,0.7065,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-11-01,202011,SUN.,0.5718,
